url,photo_list,title,current_bid,shipping_cost,user_name,user_rating
https://www.ebay.com/itm/TOP-Russische-Armbanduhr-Tatarstan-Stahl-Handaufzug-Orologio-Watch/123964649321?hash=item1cdcde6f69%3Ag%3AFFoAAOSwsbddtbqB&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/FFoAAOSwsbddtbqB/s-l1600.jpg,https://i.ebayimg.com/images/g/BXsAAOSwF~1dtbqb/s-l1600.jpg,https://i.ebayimg.com/images/g/t50AAOSw7D5dtbqg/s-l1600.jpg,https://i.ebayimg.com/images/g/OjAAAOSwWk1dtbqk/s-l1600.jpg,https://i.ebayimg.com/images/g/X-MAAOSw3F5dtbqo/s-l1600.jpg,https://i.ebayimg.com/images/g/xAwAAOSwy6Jdtbqt/s-l1600.jpg,https://i.ebayimg.com/images/g/ve8AAOSwjyddtbqy/s-l1600.jpg,https://i.ebayimg.com/images/g/QGYAAOSwuWpdtbq1/s-l1600.jpg,https://i.ebayimg.com/images/g/Jv0AAOSwAGhdtbq5/s-l1600.jpg,https://i.ebayimg.com/images/g/pjUAAOSwHMldtbq-/s-l1600.jpg,https://i.ebayimg.com/images/g/P3wAAOSwghZdtbrD/s-l1600.jpg",top russische armbanduhr tatarstan stahl handaufzug orologio watch ,1.0,0.0,schmuckfleur,2339
https://www.ebay.com/itm/Unlisted-Large-Face-Watch-Fully-Working-Pre-loved-Loved/293315172946?hash=item444af25a52%3Ag%3AgKEAAOSwY3ZdkePj&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/gKEAAOSwY3ZdkePj/s-l1600.jpg,https://i.ebayimg.com/images/g/vYIAAOSwSgFdkePm/s-l1600.jpg,https://i.ebayimg.com/images/g/3v0AAOSw5NpdkePo/s-l1600.jpg,https://i.ebayimg.com/images/g/dZ0AAOSw-RNdkePr/s-l1600.jpg,https://i.ebayimg.com/images/g/oKIAAOSwGYZdkePt/s-l1600.jpg,https://i.ebayimg.com/images/g/MRcAAOSwCN5dkePv/s-l1600.jpg,https://i.ebayimg.com/images/g/FLUAAOSwubddkePx/s-l1600.jpg",unlisted large face watch fully working pre-loved loved,13.525698827772768,25.326871055004506,shedlord,487
https://www.ebay.com/itm/ZENITH-LEPINE-Stainless-steel-from-the-20s/254410107582?hash=item3b3c062abe%3Ag%3Acn4AAOSww9ddvu9X&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/cn4AAOSww9ddvu9X/s-l1600.jpg,https://i.ebayimg.com/images/g/jtcAAOSwihtdvu9p/s-l1600.jpg,https://i.ebayimg.com/images/g/fpAAAOSwGIJdvu94/s-l1600.jpg,https://i.ebayimg.com/images/g/9b0AAOSwzZFdvu-F/s-l1600.jpg,https://i.ebayimg.com/images/g/Cw8AAOSwwO9dvu-Q/s-l1600.jpg,https://i.ebayimg.com/images/g/ON4AAOSwf2Zdvu-a/s-l1600.jpg,https://i.ebayimg.com/images/g/MwoAAOSwCOhdvu-k/s-l1600.jpg",zenith lepine - stainless steel from the 20s,11.5,15.0,remigius48,403
https://www.ebay.com/itm/OROLOGIO-AUTOMATICO-GRUEN-PRECISION-WATCH-SWISS-MADE-ANNI-70-VINTAGE-UOMO/153710643445?hash=item23c9de48f5%3Ag%3AuvMAAOSwYZJdp1Np&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/uvMAAOSwYZJdp1Np/s-l1600.jpg,https://i.ebayimg.com/images/g/m74AAOSwfzJdp1Nx/s-l1600.jpg,https://i.ebayimg.com/images/g/oWAAAOSwFZddp1N3/s-l1600.jpg,https://i.ebayimg.com/images/g/f68AAOSw64Zdp1N-/s-l1600.jpg,https://i.ebayimg.com/images/g/3mQAAOSwNw1dp1OE/s-l1600.jpg,https://i.ebayimg.com/images/g/xWUAAOSwKUZdp1OM/s-l1600.jpg,https://i.ebayimg.com/images/g/YpMAAOSwyQ1dp1OT/s-l1600.jpg,https://i.ebayimg.com/images/g/zLQAAOSw505dp1Oc/s-l1600.jpg",orologio automatico gruen precision watch swiss made anni 70 vintage uomo ,69.0,17.9,valevintage75,303
https://www.ebay.com/itm/Amadeus-Silver-Watch-great-condition-hardly-worn/133228257816?hash=item1f0505e218%3Ag%3A9DkAAOSwFDddfqGh&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/9DkAAOSwFDddfqGh/s-l1600.jpg,https://i.ebayimg.com/images/g/w4UAAOSwPwhdfqGk/s-l1600.jpg,https://i.ebayimg.com/images/g/6I4AAOSwO75dfqGm/s-l1600.jpg","amadeus silver watch, great condition, hardly worn",16.90712353471596,25.33814247069432,k1r4nunited,77
https://www.ebay.com/itm/Original-Toy-Watch-with-White-Dial-Case-Bracelet-Fully-Working-in-VG-Condition/163924124736?hash=item262aa3a440%3Ag%3AUdQAAOSwLfxduWYD&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/UdQAAOSwLfxduWYD/s-l1600.jpg,https://i.ebayimg.com/images/g/W20AAOSwWnRduWXj/s-l1600.jpg,https://i.ebayimg.com/images/g/7xgAAOSwJUBduWXl/s-l1600.jpg,https://i.ebayimg.com/images/g/WH8AAOSwiS9duWXn/s-l1600.jpg,https://i.ebayimg.com/images/g/hVMAAOSwdq9duWXr/s-l1600.jpg,https://i.ebayimg.com/images/g/010AAOSwGj9duWXp/s-l1600.jpg,https://i.ebayimg.com/images/g/qskAAOSwqK1duWZJ/s-l1600.jpg,https://i.ebayimg.com/images/g/AEgAAOSwwlJduWY8/s-l1600.jpg","original toy watch with white dial,case & bracelet.fully working in vg condition",33.81424706943192,26.88232642019838,harry33343,745
https://www.ebay.com/itm/DKNY-dress-watch/223733447176?hash=item34178d7a08%3Ag%3AXkoAAOSw5cNYeSqM&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/XkoAAOSw5cNYeSqM/s-l1600.jpg,https://i.ebayimg.com/images/g/RYgAAOSw2xRYeSqJ/s-l1600.jpg,https://i.ebayimg.com/images/g/Np8AAOSwEzxYeSqQ/s-l1600.jpg,https://i.ebayimg.com/images/g/d0AAAOSwnHZYeSqo/s-l1600.jpg,https://i.ebayimg.com/images/g/1SIAAOSwA3dYeSqT/s-l1600.jpg,https://i.ebayimg.com/images/g/GMYAAOSwopRYeSqX/s-l1600.jpg",dkny dress watch,5.072137060414788,29.711451758340846,huffnpuffgr,1207
https://www.ebay.com/itm/LOT-WATCH-Omega-spare-parts-Antique-antiguo-lote-Relojes-para-repuestos/392516025940?hash=item5b63c73e54%3Ag%3AObEAAOSwIKVdvziQ&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/ObEAAOSwIKVdvziQ/s-l1600.jpg,https://i.ebayimg.com/images/g/jNcAAOSwrj9dvziI/s-l1600.jpg,https://i.ebayimg.com/images/g/g54AAOSwvchdvzQN/s-l1600.jpg,https://i.ebayimg.com/images/g/P6QAAOSwe2ZdvzP7/s-l1600.jpg,https://i.ebayimg.com/images/g/iPcAAOSwYS5dvzQF/s-l1600.jpg,https://i.ebayimg.com/images/g/zZcAAOSwoetdvziL/s-l1600.jpg,https://i.ebayimg.com/images/g/zOsAAOSwOFZdvzib/s-l1600.jpg,https://i.ebayimg.com/images/g/9FQAAOSw1MNdvzih/s-l1600.jpg,https://i.ebayimg.com/images/g/4dAAAOSwqUldvzim/s-l1600.jpg",  lot watch omega spare parts antique antiguo lote relojes  para repuestos ,49.0,28.0,riticol1502,1841
https://www.ebay.com/itm/Vintage-Givenchy-Men-s-Watch/274084145924?hash=item3fd0b02b04%3Ag%3AA1MAAOSwLpRdWp31&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/A1MAAOSwLpRdWp31/s-l1600.jpg,https://i.ebayimg.com/images/g/NO0AAOSw6uVdWp2w/s-l1600.jpg,https://i.ebayimg.com/images/g/4xUAAOSwd9ZdWp2u/s-l1600.jpg,https://i.ebayimg.com/images/g/fJEAAOSwmd1dWp2q/s-l1600.jpg,https://i.ebayimg.com/images/g/JvwAAOSwTaFdSWBD/s-l1600.jpg,https://i.ebayimg.com/images/g/~IYAAOSwPMhdSWA9/s-l1600.jpg,https://i.ebayimg.com/images/g/E1QAAOSwxTpdSWBJ/s-l1600.jpg",vintage givenchy menâs watch.,61.992786293958524,26.172227231740305,alfredthegreat12345,61
https://www.ebay.com/itm/Novi-Mens-Retro-Watch/333386616103?hash=item4d9f640d27%3Ag%3ADSIAAOSwKQJdNLYg&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/DSIAAOSwKQJdNLYg/s-l1600.jpg,https://i.ebayimg.com/images/g/OaAAAOSwMUtdNLYr/s-l1600.jpg,https://i.ebayimg.com/images/g/xsIAAOSwuzldNLZH/s-l1600.jpg",novi men's retro watch,7.889990982867448,25.15779981965735,juliepearso-42,350
https://www.ebay.com/itm/SWISS-MADE-STAINLESS-STEEL-CASE-AND-GLASS-LENS-VINTAGE-AUTOMATIC-WATCH/184023796975?hash=item2ad8ac4cef%3Ag%3ASYoAAOSwLARdwYpB&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/SYoAAOSwLARdwYpB/s-l1600.jpg,https://i.ebayimg.com/images/g/CdQAAOSwC3ZdwYpH/s-l1600.jpg,https://i.ebayimg.com/images/g/hHsAAOSwqtRdwYpN/s-l1600.jpg,https://i.ebayimg.com/images/g/29wAAOSwt8JdwYpS/s-l1600.jpg,https://i.ebayimg.com/images/g/9~0AAOSwgFldwYpZ/s-l1600.jpg,https://i.ebayimg.com/images/g/aqkAAOSwBetdwYpi/s-l1600.jpg,https://i.ebayimg.com/images/g/FX0AAOSwEeVdwYpo/s-l1600.jpg,https://i.ebayimg.com/images/g/WnAAAOSw74xdwYpu/s-l1600.jpg,https://i.ebayimg.com/images/g/5sQAAOSw7gpdwYp1/s-l1600.jpg",swiss made stainless steel case and glass lens vintage automatic  watch   ,16.794409377817853,0,deba1960,1858
https://www.ebay.com/itm/MONTRE-VINTAGE-ANCIENNE-ART-DECO-a-guichet/223732674478?hash=item341781afae%3Ag%3AQvIAAOSwTh1dvcfZ&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/QvIAAOSwTh1dvcfZ/s-l1600.jpg,https://i.ebayimg.com/images/g/fZMAAOSw7EJdvcf6/s-l1600.jpg,https://i.ebayimg.com/images/g/qR8AAOSw1nVdvcgO/s-l1600.jpg,https://i.ebayimg.com/images/g/YT0AAOSwPGBdvcge/s-l1600.jpg,https://i.ebayimg.com/images/g/2KoAAOSwGC9dvcg0/s-l1600.jpg,https://i.ebayimg.com/images/g/pLAAAOSwx4BdvchN/s-l1600.jpg,https://i.ebayimg.com/images/g/sHUAAOSwMD9dvchi/s-l1600.jpg,https://i.ebayimg.com/images/g/z-sAAOSwGYVdvchx/s-l1600.jpg,https://i.ebayimg.com/images/g/zSsAAOSwotJdvciF/s-l1600.jpg,https://i.ebayimg.com/images/g/zP4AAOSwNbZdvciU/s-l1600.jpg,https://i.ebayimg.com/images/g/5fwAAOSw7wZdvcim/s-l1600.jpg", montre vintage  ancienne art deco  a guichet ,19.0,14.0,tombilibom,800
https://www.ebay.com/itm/Rodania-24817-ALLSTAINLESS-STEEL-ladies-watch-with-box/153704107933?hash=item23c97a8f9d%3Ag%3A-lYAAOSwis5dV9CW&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/-lYAAOSwis5dV9CW/s-l1600.jpg,https://i.ebayimg.com/images/g/c4gAAOSwFmtdV9DN/s-l1600.jpg,https://i.ebayimg.com/images/g/DsoAAOSwOjxdV9De/s-l1600.jpg,https://i.ebayimg.com/images/g/0lkAAOSwDOZdWW-r/s-l1600.jpg,https://i.ebayimg.com/images/g/gWEAAOSwOWNdWW~W/s-l1600.jpg",rodania 24817-allstain,39.44995491433724,28.122182146077545,pjremr,513
https://www.ebay.com/itm/Various-Watches/123962239595?hash=item1cdcb9aa6b%3Ag%3AmG8AAOSwmU9dvuGG&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/mG8AAOSwmU9dvuGG/s-l1600.jpg,https://i.ebayimg.com/images/g/E0IAAOSwrfFdvuGI/s-l1600.jpg,https://i.ebayimg.com/images/g/qaMAAOSwhvpdvuGJ/s-l1600.jpg,https://i.ebayimg.com/images/g/v8MAAOSwxbNdvuGL/s-l1600.jpg,https://i.ebayimg.com/images/g/gccAAOSwihtdvuGN/s-l1600.jpg,https://i.ebayimg.com/images/g/jP0AAOSwlThdvuGP/s-l1600.jpg,https://i.ebayimg.com/images/g/59sAAOSwXAFdvuGQ/s-l1600.jpg,https://i.ebayimg.com/images/g/cEsAAOSwtVhdvuGS/s-l1600.jpg,https://i.ebayimg.com/images/g/SxkAAOSwIi5dvuGT/s-l1600.jpg,https://i.ebayimg.com/images/g/WN0AAOSwxORdvuGV/s-l1600.jpg",various watches,12.173128944995492,28.11091073038774,eastlondon02,674
https://www.ebay.com/itm/Mans-9ct-Gold-Soveriegn-Watch/293311288081?hash=item444ab71311%3Ag%3AZn8AAOSwS1Jdmd%7E4&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/Zn8AAOSwS1Jdmd~4/s-l1600.jpg,https://i.ebayimg.com/images/g/WrMAAOSwjPVdmd~8/s-l1600.jpg,https://i.ebayimg.com/images/g/y1MAAOSwqK1dmeOs/s-l1600.jpg",mans 9ct gold soveriegn watch,157.79981965734896,29.192966636609558,thejollyolly,640
https://www.ebay.com/itm/Record-Geneve-vintage-watch/401943511348?hash=item5d95b34134%3Ag%3AIz4AAOSwO-RdtuH7&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/Iz4AAOSwO-RdtuH7/s-l1600.jpg,https://i.ebayimg.com/images/g/veEAAOSwIvddtuIU/s-l1600.jpg,https://i.ebayimg.com/images/g/vggAAOSw4O9dtuIk/s-l1600.jpg,https://i.ebayimg.com/images/g/41gAAOSwyDNdtuI0/s-l1600.jpg",record geneve vintage watch,80.52112548629331,16.285171446666066,quickbiscuit6,13
https://www.ebay.com/itm/meccanismo-movement-eberhard-automatic-calibre-11500-orologio-montre-watch/123964924464?hash=item1cdce2a230%3Ag%3AG9AAAOSwTpldoM-p&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/G9AAAOSwTpldoM-p/s-l1600.jpg,https://i.ebayimg.com/images/g/~i4AAOSwPa9doM-g/s-l1600.jpg,https://i.ebayimg.com/images/g/G0UAAOSwnihdoM-k/s-l1600.jpg,https://i.ebayimg.com/images/g/r6gAAOSwvp1doM-s/s-l1600.jpg,https://i.ebayimg.com/images/g/I54AAOSwOFZdoM-w/s-l1600.jpg",meccanismo movement eberhard automatic calibre 11500 orologio montre watch,59.9,11.0,sebsepe,646
https://www.ebay.com/itm/DKNY-Mens-Watch/193185351148?hash=item2cfabe85ec%3Ag%3ARkAAAOSw74xdsXx7&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/RkAAAOSw74xdsXx7/s-l1600.jpg,https://i.ebayimg.com/images/g/n-EAAOSw5P9dsXx~/s-l1600.jpg,https://i.ebayimg.com/images/g/BaoAAOSwqr5dsXyC/s-l1600.jpg,https://i.ebayimg.com/images/g/qHsAAOSwZf5dsXyG/s-l1600.jpg,https://i.ebayimg.com/images/g/OzIAAOSwuaJdsXyJ/s-l1600.jpg,https://i.ebayimg.com/images/g/FTMAAOSw-qldsXyM/s-l1600.jpg",dkny mens watch,3.719567177637511,25.73264201983769,timetobuy176,164
https://www.ebay.com/itm/Watch-Quirky-Retro-Seahope-Green-Triple-Dial-Unisex-Watch/283660886229?hash=item420b81a0d5%3Ag%3AumEAAOSwF11du-0m&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/umEAAOSwF11du-0m/s-l1600.jpg,https://i.ebayimg.com/images/g/JsUAAOSwFjldu-0l/s-l1600.jpg,https://i.ebayimg.com/images/g/u0sAAOSwMoZdu~nP/s-l1600.jpg,https://i.ebayimg.com/images/g/f4QAAOSwomJdu~nT/s-l1600.jpg,https://i.ebayimg.com/images/g/yxwAAOSw1LJdu~nZ/s-l1600.jpg",watch - quirky retro seahope green triple dial unisex watch,28.178539224526602,25.87917042380523,twobluediamonds,233
https://www.ebay.com/itm/Sornana-17-Jewel-Nivarox-Swiss-Mens-Watch-1960s/352842317396?hash=item52270a7e54%3Ag%3AqdsAAOSwENVdmcJP&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/qdsAAOSwENVdmcJP/s-l1600.jpg,https://i.ebayimg.com/images/g/bhQAAOSwdKddmcJR/s-l1600.jpg,https://i.ebayimg.com/images/g/2PcAAOSw1wpdmcJU/s-l1600.jpg,https://i.ebayimg.com/images/g/lMkAAOSwzY5dmcJW/s-l1600.jpg",sornana 17 jewel  nivarox swiss mens watch 1960s,11.26014427412083,26.40892696122633,westbury27,669
https://www.ebay.com/itm/Avia-Polar-Star-10atm-Divers-Watch/233390815165?hash=item36572d37bd%3Ag%3AJyUAAOSwxORdwJCC&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/JyUAAOSwxORdwJCC/s-l1600.jpg,https://i.ebayimg.com/images/g/VAIAAOSwuBVdwJCI/s-l1600.jpg,https://i.ebayimg.com/images/g/SwMAAOSwItddwJCN/s-l1600.jpg,https://i.ebayimg.com/images/g/SfEAAOSwSkpdwJCS/s-l1600.jpg,https://i.ebayimg.com/images/g/rV8AAOSwc8ZdwJCX/s-l1600.jpg",avia polar star 10atm divers watch,16.90712353471596,25.991884580703335,corset1975,2449
https://www.ebay.com/itm/Delbana-vintage-mens-manual-wristwatch-with-sub-second-dial-pointer-date/202814172760?hash=item2f38aaae58%3Ag%3A8coAAOSw7t9dkPhS&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/8coAAOSw7t9dkPhS/s-l1600.jpg,https://i.ebayimg.com/images/g/Er8AAOSwfBVdkPhX/s-l1600.jpg,https://i.ebayimg.com/images/g/IzsAAOSwTg5dkPhd/s-l1600.jpg,https://i.ebayimg.com/images/g/FAYAAOSwRwpdkPhh/s-l1600.jpg,https://i.ebayimg.com/images/g/5QUAAOSw30JdkPhn/s-l1600.jpg,https://i.ebayimg.com/images/g/yF0AAOSwt35dkPhk/s-l1600.jpg,https://i.ebayimg.com/images/g/rBgAAOSw8OtdkPhs/s-l1600.jpg,https://i.ebayimg.com/images/g/A1IAAOSwmgNdkPhx/s-l1600.jpg,https://i.ebayimg.com/images/g/p3sAAOSwHIBdkPh1/s-l1600.jpg,https://i.ebayimg.com/images/g/XpgAAOSwP7ldkPh6/s-l1600.jpg,https://i.ebayimg.com/images/g/GO8AAOSwQGtdkPh-/s-l1600.jpg",",delbana' vintage, men's, manual, wristwatch with sub second dial & pointer date",146.52840396753834,9.975202885482416,leslebingha0,160
https://www.ebay.com/itm/Vintage-Elco-Watch/223735687208?hash=item3417afa828%3Ag%3ALhoAAOSw1h5ddsPQ&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/LhoAAOSw1h5ddsPQ/s-l1600.jpg,https://i.ebayimg.com/images/g/X0IAAOSwJQJddsPT/s-l1600.jpg,https://i.ebayimg.com/images/g/HVcAAOSwaV1ddsPV/s-l1600.jpg,https://i.ebayimg.com/images/g/xdYAAOSwuhBddsPZ/s-l1600.jpg,https://i.ebayimg.com/images/g/incAAOSwNtVddsPe/s-l1600.jpg,https://i.ebayimg.com/images/g/DMEAAOSw10pddsPi/s-l1600.jpg,https://i.ebayimg.com/images/g/KUsAAOSwpcBddsPm/s-l1600.jpg,https://i.ebayimg.com/images/g/RcUAAOSwUihddsPq/s-l1600.jpg,https://i.ebayimg.com/images/g/oRIAAOSwGDtddsPu/s-l1600.jpg,https://i.ebayimg.com/images/g/mwkAAOSwGrZddsPy/s-l1600.jpg,https://i.ebayimg.com/images/g/pqUAAOSwIGZddsP2/s-l1600.jpg",vintage elco watch,11.26014427412083,23.985572587917044,robertjkm,2573
https://www.ebay.com/itm/Thomas-Earnshaw-Mens-Automatic-Open-Heart-Watch-WB131586/153706535937?epid=4026347907&hash=item23c99f9c01%3Ag%3AWXYAAOSwHVhdvBKW&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/WXYAAOSwHVhdvBKW/s-l1600.jpg,https://i.ebayimg.com/images/g/XlsAAOSw8gddvBKW/s-l1600.jpg,https://i.ebayimg.com/images/g/iKQAAOSwbEFdvBKW/s-l1600.jpg,https://i.ebayimg.com/images/g/XV0AAOSwMAxdvBKW/s-l1600.jpg,https://i.ebayimg.com/images/g/FykAAOSwyhVdvBKW/s-l1600.jpg",thomas earnshaw mens automatic open heart watch wb131586,28.178539224526602,25.315599639314698,bpinkent,243
https://www.ebay.com/itm/Rare-Japan-Rugby-Football-Union-350004-Ricoh-Elemex-Corp-Day-Date-Wrist-Watch/383248417597?hash=item593b62c33d%3Ag%3AnOYAAOSwMJFddTHq&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/nOYAAOSwMJFddTHq/s-l1600.jpg,https://i.ebayimg.com/images/g/gMUAAOSwqlNddTHv/s-l1600.jpg,https://i.ebayimg.com/images/g/LAIAAOSwFx9ddTHz/s-l1600.jpg,https://i.ebayimg.com/images/g/sKMAAOSwQaBddTH1/s-l1600.jpg,https://i.ebayimg.com/images/g/~4sAAOSwrm5ddTHu/s-l1600.jpg,https://i.ebayimg.com/images/g/gD4AAOSwv2xddTHs/s-l1600.jpg,https://i.ebayimg.com/images/g/eYAAAOSwfcZddTgW/s-l1600.jpg,https://i.ebayimg.com/images/g/PawAAOSwajpddTgj/s-l1600.jpg,https://i.ebayimg.com/images/g/cJQAAOSwI35dd-ZS/s-l1600.jpg,https://i.ebayimg.com/images/g/sG4AAOSwbsddd~VC/s-l1600.jpg",rare japan rugby football union 350004 ricoh elemex corp day date wrist watch ,67.62849413886384,13.525698827772768,messa042010,1295
https://www.ebay.com/itm/Vintage-Corvette-Watch-Working-17-Jewels-Swiss-Made-Incabloc-House-Joblot/283665708516?hash=item420bcb35e4%3Ag%3Aw8kAAOSwFw1dwXZN&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/w8kAAOSwFw1dwXZN/s-l1600.jpg,https://i.ebayimg.com/images/g/4FwAAOSwEbBdwXZP/s-l1600.jpg,https://i.ebayimg.com/images/g/-dAAAOSwAEhdwXZS/s-l1600.jpg",vintage corvette watch working 17 jewels swiss made incabloc house joblot,3.3701532912533816,25.078899909828674,nintendogamer2009,812
https://www.ebay.com/itm/Men-watches-used/264519227679?hash=item3d9693191f%3Ag%3Aa4kAAOSw3r5dYCRp&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/a4kAAOSw3r5dYCRp/s-l1600.jpg,https://i.ebayimg.com/images/g/bpQAAOSwCTddYCRv/s-l1600.jpg,https://i.ebayimg.com/images/g/iBAAAOSww7ddYCR2/s-l1600.jpg,https://i.ebayimg.com/images/g/18gAAOSwgWtdYCR7/s-l1600.jpg,https://i.ebayimg.com/images/g/vxsAAOSwFYddmJYA/s-l1600.jpg,https://i.ebayimg.com/images/g/vbwAAOSwqIxdmJYM/s-l1600.jpg,https://i.ebayimg.com/images/g/eJwAAOSwq41dmJY0/s-l1600.jpg,https://i.ebayimg.com/images/g/i4QAAOSwnI9dmJZU/s-l1600.jpg",men watches used,56.357078449053205,26.07078449053201,nrn_gifts,115
https://www.ebay.com/itm/Vintage-Astor-Swiss-Watch/254410029549?hash=item3b3c04f9ed%3Ag%3ABJ8AAOSwHhFc1-CT&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/BJ8AAOSwHhFc1-CT/s-l1600.jpg,https://i.ebayimg.com/images/g/jesAAOSw~yNc1-CV/s-l1600.jpg,https://i.ebayimg.com/images/g/6isAAOSwUR1c1-CX/s-l1600.jpg",vintage astor swiss watch,90.17132551848512,26.70198376916141,schiavone7389,698
https://www.ebay.com/itm/Mens-Bulova-self-winding-automatic-wrist-watch-in-good-working-order/193190962118?hash=item2cfb1423c6%3Ag%3AeLcAAOSwpt9dh4U%7E&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/eLcAAOSwpt9dh4U~/s-l1600.jpg,https://i.ebayimg.com/images/g/WYIAAOSw6bFdh4U4/s-l1600.jpg,https://i.ebayimg.com/images/g/zGkAAOSwZuFdh4U6/s-l1600.jpg,https://i.ebayimg.com/images/g/dogAAOSwl4pdh4U5/s-l1600.jpg,https://i.ebayimg.com/images/g/lk4AAOSwH1Bdh4U7/s-l1600.jpg,https://i.ebayimg.com/images/g/0yoAAOSw2rJdh4U4/s-l1600.jpg,https://i.ebayimg.com/images/g/yqMAAOSwUShdh4U5/s-l1600.jpg,https://i.ebayimg.com/images/g/xlYAAOSwvlVdh4b0/s-l1600.jpg,https://i.ebayimg.com/images/g/vMwAAOSwCJRdh4U6/s-l1600.jpg,https://i.ebayimg.com/images/g/WOgAAOSwdeBdh4U7/s-l1600.jpg",men's bulova self winding automatic wrist watch in good working order,129.62128043282237,24.177186654643823,bermacke-8k3qhknh,160
https://www.ebay.com/itm/WRIST-WATCH-RETRO-MECHANICAL/323965344978?hash=item4b6dd6dcd2%3Ag%3AjSkAAOSwdOxduyLs&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/jSkAAOSwdOxduyLs/s-l1600.jpg,https://i.ebayimg.com/images/g/sTYAAOSwsnVduyLt/s-l1600.jpg,https://i.ebayimg.com/images/g/KNwAAOSwMnVduyLt/s-l1600.jpg,https://i.ebayimg.com/images/g/2fUAAOSw63tduyLu/s-l1600.jpg",wrist watch.  retro.   mechanical,10.144274120829577,25.315599639314698,raiders-of-the-loft-dark,280
https://www.ebay.com/itm/GENTS-JAPANESE-MILITARY-PILOTS-WATCH/323968648018?hash=item4b6e094352%3Ag%3AnqMAAOSwHU9duWDQ&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/nqMAAOSwHU9duWDQ/s-l1600.jpg,https://i.ebayimg.com/images/g/gAsAAOSwwD1duWC9/s-l1600.jpg,https://i.ebayimg.com/images/g/1AMAAOSwOFZduWDG/s-l1600.jpg,https://i.ebayimg.com/images/g/X6YAAOSwENVduWDZ/s-l1600.jpg,https://i.ebayimg.com/images/g/0N8AAOSw5K5duWC1/s-l1600.jpg",gents japanese military pilots watch ,11.26014427412083,27.536068530207395,10pastmyelephant,409
